customer_id,PCA1,PCA2,Cluster
959376,0.08357126816993478,0.29680319006838246,0
55071,-0.204608871816492,-1.4443290145036072,0
21220,-0.605910288729651,-0.041180492109261335,0
430194,-0.06885761804375944,-0.6527534848989793,0
992620,-0.6714041310776311,-1.290518963051892,0
123552,-0.6174655746464918,-0.3464348278417291,0
432317,-0.38354237566081717,-1.7099373792171506,0
274637,-0.4984724165222088,0.09903921723043804,0
115139,0.09095633913209242,-0.5239664926207777,0
431447,0.022884893300950636,-1.5561895733617126,0
92661,0.005032040725418872,1.4549627392293762,0
450103,-0.45503151073928033,0.8969301520897357,0
348667,-0.43578000618025364,-1.250847993203506,0
344475,-0.437979246106421,1.0903528595530658,0
483616,18.611110038049166,-1.445226659305052,1
508946,-0.4108412126211287,-0.4297256840687532,0
481189,-0.1298632409712288,-0.8383131280126124,0
441452,-0.5934371463503642,-0.8608558715064724,0
531788,-0.43992644355568344,0.6217783301758514,0
556419,-0.6210069547675866,-0.413584502773922,0
973424,-0.8711578856589363,-1.2016650132790547,0
386543,-0.012533083606314274,-0.13083728359430385,0
25769,0.0067549092741478285,0.06127323184119269,0
470129,2.350299363069155,0.8474372505960919,0
931865,-0.2689082978716761,0.8121845852368345,0
488470,-0.25103698674138525,-0.6368301578691206,0
200615,-0.505546106874145,-0.30026783441382854,0
694207,-0.09336160894229273,0.2521524278655474,0
969440,-0.6193211653009473,-0.25948829030202863,0
802842,0.5859150973156034,1.3529623788546934,0
98606,0.31474327141842806,-1.7230823926468262,0
303098,-0.640359871217861,-0.010443504669221532,0
765404,-0.49145424277077515,0.30668142229431894,0
727933,-0.2693512369206062,-1.5003626178891851,0
519049,-0.9833358163060866,-0.6867706166140416,0
538357,-0.2628234445706051,0.5812623865453873,0
442080,-0.30062033756294454,0.8806285972680018,0
421034,-0.9044361363071749,0.06973355795180275,0
185499,-0.4079029267456633,0.0882192442966338,0
62037,0.016979718091228713,-0.31435877896286085,0
26707,-0.2938582550799283,0.7814288199271224,0
178229,2.0769999149940417,1.9234250800140236,0
265705,-0.291382600938015,0.2867238082947856,0
198494,-0.5475949629698341,-0.6782180021753296,0
373299,5.631991625297188,0.7757356261708975,1
836406,-0.5438774148009016,1.4230545722932295,0
160614,2.096099058886458,1.203683766603143,0
71973,-0.5230076131675458,-0.9883677123820499,0
803049,-0.6135589387655942,-0.4000136027524601,0
45679,-0.42784447673472825,0.1947132739600292,0
599915,-0.5568833338113133,-0.9164866766628305,0
352278,-0.469861183904483,-0.7180255868597444,0
458904,-0.18324877188090952,1.387249510198907,0
777380,0.2910454536993081,0.6741460394687678,0
841963,-0.49638226364830024,0.2770050088876919,0
488709,-0.47293686217488917,0.8300892991390083,0
360636,0.5485119540257319,0.4929457969250428,0
384369,-0.44418876206404256,1.7149871159500996,0
194703,-0.5137313819441011,-1.6954610376644637,0
186263,-0.1632644368751303,-0.15537143292620148,0
743972,0.1627997862408604,1.1488868487233366,0
768295,-0.6444749006827316,-0.2137027396697141,0
394961,0.07419665758971476,-0.23841645109546963,0
573358,0.025388953627957102,-1.2424953315712248,0
928830,-0.16609803785954455,-0.4810634321072818,0
852652,-0.5410055138615946,-0.07257140915879044,0
736363,-0.711805280465676,-1.3608399770304094,0
723093,-0.468260985970801,1.273426136544645,0
496376,-0.6321306349069867,-0.7056134866636079,0
189081,-0.306113653767855,-1.0201704357916896,0
829339,-0.03013984321270866,-0.6959370957814144,0
414039,-0.448316585245635,-0.030643905305030503,0
773850,-0.9394585775808085,0.7793021967779097,0
199528,-0.220161211266306,0.16149137969938623,0
532187,-0.5290496436809599,0.2793890033758811,0
920814,-0.13692042131534912,0.5235038946024326,0
935026,0.0566074582589825,1.2493364211662912,0
514450,-0.4032834214537583,1.1843470851115097,0
941566,0.9584230236176924,-0.09103921033360377,0
158993,-0.32169993559884713,0.008678399658046638,0
995279,-0.551641550469619,-0.23195209021154672,0
607357,-0.14438085947011778,0.682050577295812,0
567224,-0.6258980998237442,-0.953200290014838,0
924645,-0.4398368491297184,0.5308672115950805,0
120647,-0.6069450326323166,-0.5676361428695641,0
98151,-0.44171925913905985,1.0327543789025786,0
